sku,relation_type,sort_order,related_text
CAPSMIV1,upgrade,2,迷你香氛蜡烛-含羞草 CNY 370 [MI70VV1]
CAPSMIV1,upgrade,3,含羞草室内喷雾 CNY 600 [VMIV1]
CAPSMIV1,upgrade,4,含羞草车载扩香器香氛套装 CNY 1040 [CARDIFMIM]
CAPSMIV1,upgrade,5,含羞草 - 扩香精补充瓶 CNY 500 [HGMIRCARB]
CAPSMIV1,upgrade,6,含羞草 - 室内扩香摆件补充装 CNY 840 [REFREEDMI]
DECO01592,pairing,1,香氛蜡烛-含羞草 CNY 630 [MI3]
DECO01592,pairing,2,竖纹玻璃烛罩配白色椭圆托盘 CNY 1670 [DECO01651]
DECO01592,related,1,金色烛芯修剪器 CNY 430 [PWT]
DECO01592,related,2,香氛蜡烛烛盖 CNY 260 [LID]
DECO01592,related,3,黑色顶冠木质烛盖 M CNY 950 [DECO01424]
DECO01592,related,4,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
DECO01592,related,5,星座玻璃烛罩 CNY 1600 [DECO01068]
DECO01592,related,6,竖纹玻璃烛罩 CNY 4200 [DECO00722]
MS3,pairing,1,香氛蜡烛-茶树 CNY 630 [T3]
MS3,pairing,2,香氛蜡烛-鸢尾 CNY 630 [I2]
MS3,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
MS3,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
MS3,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
MS3,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
MS3,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
MS3,related,6,香氛蜡烛-浆果香 CNY 630 [B2]
MS3,related,7,香氛蜡烛-无花果 CNY 630 [FI2]
MS3,related,8,香氛蜡烛-琥珀 CNY 630 [AB1]
MS3,related,9,香氛蜡烛-茶树 CNY 630 [T3]
MS3,related,10,香氛蜡烛-薄荷 CNY 630 [MV2]
MS3,related,11,香氛蜡烛-小苍兰 CNY 630 [FR3]
MS3,related,12,香氛蜡烛-含羞草 CNY 630 [MI3]
MS3,related,13,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
MS3,related,14,中号香氛蜡烛-浆果香 CNY 920 [BN3]
MS3,related,15,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
MS3,related,16,中号香氛蜡烛-无花果 CNY 920 [FIV3]
MS3,related,17,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
MS3,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
MS3,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
DECO01595,pairing,1,香氛蜡烛-玫瑰 CNY 630 [RO3]
DECO01595,pairing,2,樱花陶瓷烛盖 CNY 620 [DECO01630]
DECO01595,related,1,白色融蜡陶瓷烛罩 CNY 2280 [DECO01188]
DECO01595,related,2,螺旋玻璃烛罩 CNY 3900 [BZHOLDLENS]
DECO01595,related,3,竖纹玻璃烛罩 CNY 4200 [DECO00722]
DECO01595,related,4,全曲线玻璃烛罩 L CNY 1290 [CHOLDER4LV1]
DECO01595,related,5,竖纹玻璃烛罩 S CNY 930 [CHOLDER2]
DECO01595,related,6,金色防烟灭烛罩 CNY 330 [PSNUFFER]
DECO01595,related,7,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
DECO01595,cross_sell,1,白色蜡质花瓶 S CNY 1080 [DECO00712]
DRGMULTCLEAN,pairing,1,多用途家居清洁喷雾补充装 CNY 250 [RDRGMULTICLE]
DRGMULTCLEAN,pairing,2,罗勒除味室内喷雾 CNY 600 [VDRG150]
DRGMULTCLEAN,related,1,多用途家居清洁喷雾补充装 CNY 250 [RDRGMULTICLE]
DRGMULTCLEAN,related,2,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
DRGMULTCLEAN,related,3,罗勒除味室内喷雾 CNY 600 [VDRG150]
DRGMULTCLEAN,related,4,雪松木衣物香氛陶瓷 - 家居清洁护理系列 CNY 420 [DRGCERAMWOOL]
DRGMULTCLEAN,cross_sell,1,多用途家居清洁喷雾补充装 CNY 250 [RDRGMULTICLE]
DRGMULTCLEAN,cross_sell,2,罗勒除味室内喷雾 CNY 600 [VDRG150]
DRGMULTCLEAN,upgrade,1,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
DRGMULTCLEAN,upgrade,2,罗勒除味室内喷雾 CNY 600 [VDRG150]
DRGMULTCLEAN,upgrade,3,橙花餐具清洁液 CNY 370 [DRGDISHSOAP]
DRGMULTCLEAN,upgrade,4,橙花餐具清洁液补充装 CNY 250 [RDRGDISHSOAP]
DRGMULTCLEAN,upgrade,5,多用途家居清洁喷雾补充装 CNY 250 [RDRGMULTICLE]
DRGMULTCLEAN,upgrade,6,蜂蜡皮革及木制品护理剂 CNY 260 [DRGLEATHWOOD]
DRGMULTCLEAN,upgrade,7,雪松木衣物香氛陶瓷 - 家居清洁护理系列 CNY 420 [DRGCERAMWOOL]
DRGMULTCLEAN,upgrade,8,雪松木衣物香氛陶瓷补充装 CNY 190 [DRGCERAMREFIL]
MU3,pairing,1,香氛蜡烛-尤加利 CNY 630 [EU2]
MU3,pairing,2,金色防烟灭烛罩 CNY 330 [PSNUFFER]
MU3,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
MU3,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
MU3,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
MU3,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
MU3,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
MU3,related,6,香氛蜡烛-浆果香 CNY 630 [B2]
MU3,related,7,香氛蜡烛-无花果 CNY 630 [FI2]
MU3,related,8,香氛蜡烛-琥珀 CNY 630 [AB1]
MU3,related,9,香氛蜡烛-茶树 CNY 630 [T3]
MU3,related,10,香氛蜡烛-薄荷 CNY 630 [MV2]
MU3,related,11,香氛蜡烛-小苍兰 CNY 630 [FR3]
MU3,related,12,香氛蜡烛-含羞草 CNY 630 [MI3]
MU3,related,13,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
MU3,related,14,中号香氛蜡烛-浆果香 CNY 920 [BN3]
MU3,related,15,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
MU3,related,16,中号香氛蜡烛-无花果 CNY 920 [FIV3]
MU3,related,17,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
MU3,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
MU3,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
MY2,pairing,1,香氛蜡烛-茶树 CNY 630 [T3]
MY2,pairing,2,香氛蜡烛-浆果香 CNY 630 [B2]
MY2,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
MY2,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
MY2,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
MY2,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
MY2,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
MY2,related,6,香氛蜡烛-浆果香 CNY 630 [B2]
MY2,related,7,香氛蜡烛-无花果 CNY 630 [FI2]
MY2,related,8,香氛蜡烛-琥珀 CNY 630 [AB1]
MY2,related,9,香氛蜡烛-茶树 CNY 630 [T3]
MY2,related,10,香氛蜡烛-薄荷 CNY 630 [MV2]
MY2,related,11,香氛蜡烛-小苍兰 CNY 630 [FR3]
MY2,related,12,香氛蜡烛-含羞草 CNY 630 [MI3]
MY2,related,13,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
MY2,related,14,中号香氛蜡烛-浆果香 CNY 920 [BN3]
MY2,related,15,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
MY2,related,16,中号香氛蜡烛-无花果 CNY 920 [FIV3]
MY2,related,17,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
MY2,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
MY2,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
NG2,pairing,1,香氛蜡烛-清水百合 CNY 630 [LY2]
NG2,pairing,2,香氛蜡烛-鸢尾 CNY 630 [I2]
NG2,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
NG2,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
NG2,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
NG2,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
NG2,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
NG2,related,6,香氛蜡烛-浆果香 CNY 630 [B2]
NG2,related,7,香氛蜡烛-无花果 CNY 630 [FI2]
NG2,related,8,香氛蜡烛-琥珀 CNY 630 [AB1]
NG2,related,9,香氛蜡烛-茶树 CNY 630 [T3]
NG2,related,10,香氛蜡烛-薄荷 CNY 630 [MV2]
NG2,related,11,香氛蜡烛-小苍兰 CNY 630 [FR3]
NG2,related,12,香氛蜡烛-含羞草 CNY 630 [MI3]
NG2,related,13,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
NG2,related,14,中号香氛蜡烛-浆果香 CNY 920 [BN3]
NG2,related,15,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
NG2,related,16,中号香氛蜡烛-无花果 CNY 920 [FIV3]
NG2,related,17,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
NG2,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
NG2,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
RPCA004,pairing,1,曼妙庄园 CNY 2180 [PCA004]
RPCA004,pairing,2,沙漠玫瑰淡香精 CNY 2700 [ROSEROC100]
RPCA004,related,1,时光幽谷 CNY 2180 [PCA005]
RPCA004,related,2,曼妙庄园 CNY 2180 [PCA004]
RPCA004,related,3,梦幻雨林 CNY 2180 [PCA003]
RPCA004,related,4,流金大地 CNY 2180 [PCA002]
RPCA004,related,5,青苔禅寺香氛蜡烛补充装 CNY 940 [RPCA001]
RPCA004,related,6,流金大地香氛蜡烛补充装 CNY 940 [RPCA002]
RPCA004,related,7,梦幻雨林香氛蜡烛补充装 CNY 940 [RPCA003]
RPCA004,related,8,时光幽谷香氛蜡烛补充装 CNY 940 [RPCA005]
RPCA004,cross_sell,1,曼妙庄园 CNY 2180 [PCA004]
RPCA004,upgrade,1,青苔禅寺 CNY 2180 [PCA001]
RPCA004,upgrade,2,曼妙庄园 CNY 2180 [PCA004]
RPCA004,upgrade,3,梦幻雨林 CNY 2180 [PCA003]
RPCA004,upgrade,4,时光幽谷 CNY 2180 [PCA005]
RPCA004,upgrade,5,流金大地 CNY 2180 [PCA002]
RPCA004,upgrade,6,青苔禅寺香氛蜡烛补充装 CNY 940 [RPCA001]
RPCA004,upgrade,7,流金大地香氛蜡烛补充装 CNY 940 [RPCA002]
RPCA004,upgrade,8,梦幻雨林香氛蜡烛补充装 CNY 940 [RPCA003]
RPCA004,upgrade,9,时光幽谷香氛蜡烛补充装 CNY 940 [RPCA005]
PCA004,pairing,1,曼妙庄园香氛蜡烛补充装 CNY 940 [RPCA004]
PCA004,pairing,2,沙漠玫瑰淡香精 CNY 2700 [ROSEROC100]
PCA004,related,1,曼妙庄园香氛蜡烛补充装 CNY 940 [RPCA004]
PCA004,cross_sell,1,曼妙庄园香氛蜡烛补充装 CNY 940 [RPCA004]
DRGODORCANDL,pairing,1,含羞草室内喷雾 CNY 600 [VMIV1]
DRGODORCANDL,pairing,2,罗勒除味室内喷雾 CNY 600 [VDRG150]
DRGODORCANDL,related,1,罗勒除味室内喷雾 CNY 600 [VDRG150]
DRGODORCANDL,related,2,雪松木衣物香氛陶瓷 - 家居清洁护理系列 CNY 420 [DRGCERAMWOOL]
DRGODORCANDL,cross_sell,1,罗勒除味室内喷雾 CNY 600 [VDRG150]
DRGODORCANDL,cross_sell,2,橙花餐具清洁液 CNY 370 [DRGDISHSOAP]
DRGODORCANDL,upgrade,1,罗勒除味室内喷雾 CNY 600 [VDRG150]
DRGODORCANDL,upgrade,2,橙花餐具清洁液 CNY 370 [DRGDISHSOAP]
DRGODORCANDL,upgrade,3,橙花餐具清洁液补充装 CNY 250 [RDRGDISHSOAP]
DRGODORCANDL,upgrade,4,多用途家居清洁喷雾 CNY 370 [DRGMULTCLEAN]
DRGODORCANDL,upgrade,5,多用途家居清洁喷雾补充装 CNY 250 [RDRGMULTICLE]
DRGODORCANDL,upgrade,6,蜂蜡皮革及木制品护理剂 CNY 260 [DRGLEATHWOOD]
OLENE100V3,pairing,1,沉静之水淡香水 CNY 1420 [LENTE100V2]
OLENE100V3,pairing,2,永恒之水淡香水 CNY 1420 [EAU100V2]
OLENE100V3,related,1,玫瑰香调淡香水 CNY 1420 [ROSE100V2]
OLENE100V3,related,2,感官之水淡香水 CNY 1420 [SENS100V2]
OLENE100V3,related,3,玫瑰香调淡香水 CNY 1050 [ROSE50V2]
OLENE100V3,related,4,杜桑淡香水 CNY 1420 [DOSON100V2]
OLENE100V3,related,5,感官之水淡香水 CNY 1050 [SENS50V2]
OLENE100V3,related,6,影中之水 - 淡香水 CNY 1420 [OMBRE100V2]
OLENE100V3,related,7,奥利恩淡香水 CNY 1050 [OLENE50V3]
OLENE100V3,related,8,天竺葵香调淡香水 CNY 1420 [GERA100V2]
OLENE100V3,upgrade,1,奥利恩淡香水 CNY 1050 [OLENE50V3]
OLENE50V3,pairing,1,三重水淡香水 CNY 1420 [TROIS100V2]
OLENE50V3,pairing,2,永恒之水淡香水 CNY 1420 [EAU100V2]
OLENE50V3,related,1,奥利恩淡香水 CNY 1420 [OLENE100V3]
OLENE50V3,related,2,玫瑰香调淡香水 CNY 1420 [ROSE100V2]
OLENE50V3,related,3,感官之水淡香水 CNY 1420 [SENS100V2]
OLENE50V3,related,4,玫瑰香调淡香水 CNY 1050 [ROSE50V2]
OLENE50V3,related,5,杜桑淡香水 CNY 1420 [DOSON100V2]
OLENE50V3,related,6,感官之水淡香水 CNY 1050 [SENS50V2]
OLENE50V3,related,7,影中之水 - 淡香水 CNY 1420 [OMBRE100V2]
OLENE50V3,related,8,天竺葵香调淡香水 CNY 1420 [GERA100V2]
OLENE50V3,upgrade,1,奥利恩淡香水 CNY 1420 [OLENE100V3]
OMBBGEL,related,1,玫瑰香调淡香水 CNY 1420 [ROSE100V2]
OMBBGEL,related,2,玫瑰香调淡香精 CNY 1650 [ROSEP75C]
OMBBGEL,related,3,玫瑰室内香氛蜡 CNY 580 [PRO]
OMBBGEL,related,4,玫瑰车载扩香器香氛套装 CNY 1040 [CARDIFRO]
OMBBGEL,cross_sell,1,玫瑰香调淡香精 CNY 1650 [ROSEP75C]
OMBBGEL,cross_sell,2,玫瑰香调淡香水 CNY 1420 [ROSE100V2]
OMBBGEL,cross_sell,3,玫瑰香调护手霜 CNY 390 [ROSHCREAMV1]
OMBBLOTION,related,1,希腊无花果香调淡香水 CNY 1420 [PHILO100V2]
OMBBLOTION,related,2,玫瑰香调淡香水 CNY 1420 [ROSE100V2]
OMBBLOTION,related,3,希腊无花果香调淡香精 CNY 1650 [PHILOP75CV1]
OMBBLOTION,related,4,玫瑰车载扩香器香氛套装 CNY 1040 [CARDIFRO]
OMBBLOTION,related,5,玫瑰室内香氛蜡 CNY 580 [PRO]
OMBBLOTION,related,6,玫瑰香调 - 香氛皂 CNY 350 [SOAPROSE]
OMBBLOTION,cross_sell,1,玫瑰香调淡香水 CNY 1420 [ROSE100V2]
OMBBLOTION,cross_sell,2,希腊无花果香调淡香水 CNY 1420 [PHILO100V2]
OMBBLOTION,cross_sell,3,谭道淡香水 CNY 1420 [TAMDAO100V2]
OX3,pairing,1,香氛蜡烛-玫瑰 CNY 630 [RO3]
OX3,pairing,2,香氛蜡烛-没药 CNY 630 [MY2]
OX3,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
OX3,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
OX3,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
OX3,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
OX3,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
OX3,related,6,香氛蜡烛-茉莉 CNY 630 [JA3]
OX3,related,7,香氛蜡烛-马鞭草 CNY 630 [V2]
OX3,related,8,香氛蜡烛-檀香 CNY 630 [SA3]
OX3,related,9,香氛蜡烛-浆果香 CNY 630 [B2]
OX3,related,10,香氛蜡烛-无花果 CNY 630 [FI2]
OX3,related,11,香氛蜡烛-琥珀 CNY 630 [AB1]
OX3,related,12,香氛蜡烛-茶树 CNY 630 [T3]
OX3,related,13,香氛蜡烛-薄荷 CNY 630 [MV2]
OX3,related,14,香氛蜡烛-小苍兰 CNY 630 [FR3]
OX3,related,15,香氛蜡烛-含羞草 CNY 630 [MI3]
OX3,related,16,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
OX3,related,17,中号香氛蜡烛-浆果香 CNY 920 [BN3]
OX3,related,18,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
OX3,related,19,中号香氛蜡烛-无花果 CNY 920 [FIV3]
OX3,related,20,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
OX3,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
OX3,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
REFREEDFO,related,1,晚香玉 - 室内扩香摆件补充装 CNY 840 [REFREEDTB]
REFREEDFO,related,2,浆果香 - 室内扩香摆件补充装 CNY 840 [REFREEDB]
REFREEDFO,related,3,无花果室内扩香摆件补充装 CNY 840 [REFREEDFI]
REFREEDFO,related,4,含羞草 - 室内扩香摆件补充装 CNY 840 [REFREEDMI]
REFREEDFO,related,5,室内扩香摆件玻璃瓶樽 CNY 620 [REEDDIFS100]
REFREEDFO,related,6,室内扩香摆件玻璃瓶樽 CNY 800 [REEDDIF200]
REFREEDFO,related,7,琥珀室内扩香摆件补充瓶 CNY 840 [REFREEDAMB]
REFREEDFO,related,8,室内扩香摆件玻璃瓶塞 CNY 280 [REEDDIFCAP]
REFREEDFO,upgrade,1,橙花 - 室内喷雾 CNY 600 [VFOV1]
REFREEDFO,upgrade,2,橙花 - 车载扩香器香氛套装 CNY 1040 [CARDIFFO]
REFREEDFO,upgrade,3,橙花扩香精 CNY 1620 [HGFOCARB3]
REFREEDFO,upgrade,4,橙花 - 电子扩香器香氛补充包 CNY 450 [CAPSFO]
REFREEDFO,upgrade,5,橙花扩香精补充瓶 CNY 500 [HGFORCARB3]
O4,pairing,1,香氛蜡烛-铃兰 CNY 630 [MG3]
O4,pairing,2,香氛蜡烛-浆果香 CNY 630 [B2]
O4,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
O4,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
O4,related,3,竖纹玻璃烛罩 Mini CNY 730 [DECO01387]
O4,related,4,罗勒除味蜡烛 CNY 630 [DRGODORCANDL]
O4,related,5,香氛蜡烛-玫瑰 CNY 630 [RO3]
O4,related,6,香氛蜡烛-浆果香 CNY 630 [B2]
O4,related,7,香氛蜡烛-无花果 CNY 630 [FI2]
O4,related,8,香氛蜡烛-琥珀 CNY 630 [AB1]
O4,related,9,香氛蜡烛-茶树 CNY 630 [T3]
O4,related,10,香氛蜡烛-薄荷 CNY 630 [MV2]
O4,related,11,香氛蜡烛-小苍兰 CNY 630 [FR3]
O4,related,12,香氛蜡烛-含羞草 CNY 630 [MI3]
O4,related,13,中号香氛蜡烛-晚香玉 CNY 920 [TBR3]
O4,related,14,中号香氛蜡烛-浆果香 CNY 920 [BN3]
O4,related,15,中号香氛蜡烛-琥珀 CNY 920 [ABA3]
O4,related,16,中号香氛蜡烛-无花果 CNY 920 [FIV3]
O4,related,17,中号香氛蜡烛-炭木香 CNY 920 [FBG3]
O4,cross_sell,1,金色烛芯修剪器 CNY 430 [PWT]
O4,cross_sell,2,竖纹玻璃烛罩 L CNY 1190 [CHOLDER2L]
ORPHBLOTION,related,1,去角质手部清洁露 CNY 600 [HANDSCRUB1]
ORPHBLOTION,related,2,佛手柑香调赋活洁肤露 CNY 410 [HBSGELCNV1]
ORPHBLOTION,cross_sell,1,奥费恩香氛护手霜 CNY 390 [ORPHHCREAM]
ORPHBLOTION,cross_sell,2,奥费恩淡香水 CNY 1420 [ORPHEDT100]
ORPHBGELV1,pairing,1,奥费恩淡香精 CNY 1650 [ORPHP75C]
ORPHBGELV1,related,1,感官之水 - 洁肤露 CNY 440 [SENSBGEL1]
ORPHBGELV1,related,2,肌肤之花洁肤露 CNY 440 [FLEURBGEL200]
ORPHBGELV1,related,3,玫瑰香氛洁肤露 CNY 440 [ROSBGEL]
ORPHBGELV1,related,4,杜桑柔肤沐浴油 CNY 480 [DOSSHOILV1]
ORPHBGELV1,related,5,肌肤之花 - 润肤乳 CNY 540 [FLEURBLOTION]
ORPHBGELV1,related,6,希腊无花果香调 - 润肤乳 CNY 540 [PHIBLOTIONV1]
ORPHBGELV1,related,7,希腊无花果香调洁肤露 CNY 440 [PHIBGELV1]
ORPHBGELV1,related,8,玫瑰香调 - 润肤乳 CNY 540 [ROSBLOTIONV1]
ORPHBGELV1,related,9,玫瑰香调 - 香氛皂 CNY 350 [SOAPROSE]
ORPHBGELV1,related,10,杜桑 - 香氛皂 CNY 350 [SOAPDOSONV1]
ORPHBGELV1,cross_sell,1,杜桑柔肤沐浴油 CNY 480 [DOSSHOILV1]
ORPHBGELV1,upgrade,1,奥费恩淡香精 CNY 1650 [ORPHP75C]
ORPHBGELV1,upgrade,2,奥费恩 - 固体香膏 CNY 560 [SOLIDEORPH]
ORPHBGELV1,upgrade,3,奥费恩香膏补充装 CNY 380 [RSOLIDEORPH]
LARGEEDPOR,pairing,1,典藏版杜桑淡香精 CNY 3300 [LARGEEDPDO]
ORPHP75C,pairing,1,奥费恩淡香水 CNY 1420 [ORPHEDT100]
ORPHP75C,related,1,旅行之水淡香精 CNY 2390 [MEASTP75C]
ORPHP75C,related,2,帕劳乌木香调淡香精 CNY 1650 [OUDP75CV1]
ORPHP75C,related,3,圣日尔曼大道34号淡香精 CNY 1840 [34BEDP75V1]
ORPHP75C,related,4,肌肤之花淡香精 CNY 1650 [FLEURP75CV1]
ORPHP75C,related,5,杜桑淡香精 CNY 1650 [DOSONP75CV1]
ORPHP75C,related,6,谭道淡香精 CNY 1650 [TAMDAOP75CV1]
ORPHP75C,related,7,希腊无花果香调淡香精 CNY 1650 [PHILOP75CV1]
ORPHP75C,related,8,玫瑰香调淡香精 CNY 1650 [ROSEP75C]
ORPHP75C,related,9,巴黎之水淡香精 CNY 1650 [CAPITAP75CV1]
ORPHP75C,related,10,影中之水 - 淡香精 CNY 1650 [OMBREP75C]
ORPHP75C,related,11,杜耶尔淡香精 CNY 1650 [DUELLEP75CV1]
ORPHP75C,cross_sell,1,奥费恩 - 固体香膏 CNY 560 [SOLIDEORPH]
ORPHEDT100,pairing,1,奥费恩发香喷雾 CNY 580 [ORPHHMIST]
ORPHEDT100,pairing,2,奥费恩淡香精 CNY 1650 [ORPHP75C]
ORPHEDT100,related,1,希腊无花果香调淡香水 CNY 1420 [PHILO100V2]
ORPHEDT100,related,2,谭道淡香精 CNY 1650 [TAMDAOP75CV1]
ORPHEDT100,related,3,纸上淡香水 CNY 1420 [PAPIER100]
ORPHEDT100,cross_sell,1,奥费恩香氛护手霜 CNY 390 [ORPHHCREAM]
ORPHEDT100,cross_sell,2,奥费恩香调润肤乳 CNY 540 [ORPHBLOTION]
SOLIDEORPH,related,1,巴黎之水 - 香膏补充装2枚 CNY 380 [RSOLIDECAPI]
SOLIDEORPH,related,2,影中之水 - 香膏补充装2枚 CNY 380 [RSOLIDEOMB]
SOLIDEORPH,related,3,希腊无花果香调 - 香膏补充装2枚 CNY 380 [RSOLIDEPHI]
SOLIDEORPH,related,4,玫瑰香调香膏补充装 CNY 380 [RSOLIDEROSE]
SOLIDEORPH,related,5,杜桑香膏补充装 CNY 380 [RSOLIDEDOS1]
SOLIDEORPH,related,6,奥费恩香膏补充装 CNY 380 [RSOLIDEORPH]
SOLIDEORPH,related,7,肌肤之花香膏 CNY 560 [SOLIDFLEUR]
SOLIDEORPH,related,8,肌肤之花香膏补充装 CNY 380 [RSOLIDEFDP]
SOLIDEORPH,related,9,巴黎之水 - 固体香膏 CNY 560 [SOLIDECAPI1]
SOLIDEORPH,related,10,玫瑰香调 - 固体香膏 CNY 560 [SOLIDEROSE1]
SOLIDEORPH,related,11,希腊无花果香调 - 固体香膏 CNY 560 [SOLIDEPHIL3]
SOLIDEORPH,related,12,杜桑 - 固体香膏 CNY 560 [SOLIDEDOSO3]
SOLIDEORPH,cross_sell,1,奥费恩淡香精 CNY 1650 [ORPHP75C]
SOLIDEORPH,upgrade,1,奥费恩淡香精 CNY 1650 [ORPHP75C]
SOLIDEORPH,upgrade,2,奥费恩香膏补充装 CNY 380 [RSOLIDEORPH]
RSOLIDEORPH,related,1,奥费恩 - 固体香膏 CNY 560 [SOLIDEORPH]
RSOLIDEORPH,related,2,希腊无花果香调 - 固体香膏 CNY 560 [SOLIDEPHIL3]
RSOLIDEORPH,related,3,巴黎之水 - 香膏补充装2枚 CNY 380 [RSOLIDECAPI]
RSOLIDEORPH,related,4,影中之水 - 香膏补充装2枚 CNY 380 [RSOLIDEOMB]
RSOLIDEORPH,related,5,希腊无花果香调 - 香膏补充装2枚 CNY 380 [RSOLIDEPHI]
RSOLIDEORPH,related,6,玫瑰香调香膏补充装 CNY 380 [RSOLIDEROSE]
RSOLIDEORPH,related,7,杜桑香膏补充装 CNY 380 [RSOLIDEDOS1]
RSOLIDEORPH,related,8,肌肤之花香膏 CNY 560 [SOLIDFLEUR]
RSOLIDEORPH,related,9,肌肤之花香膏补充装 CNY 380 [RSOLIDEFDP]
RSOLIDEORPH,related,10,巴黎之水 - 固体香膏 CNY 560 [SOLIDECAPI1]
RSOLIDEORPH,related,11,玫瑰香调 - 固体香膏 CNY 560 [SOLIDEROSE1]
RSOLIDEORPH,related,12,杜桑 - 固体香膏 CNY 560 [SOLIDEDOSO3]
RSOLIDEORPH,cross_sell,1,奥费恩 - 固体香膏 CNY 560 [SOLIDEORPH]
RSOLIDEORPH,upgrade,1,奥费恩淡香精 CNY 1650 [ORPHP75C]
RSOLIDEORPH,upgrade,2,奥费恩 - 固体香膏 CNY 560 [SOLIDEORPH]
ORPHHCREAM,pairing,1,奥费恩淡香水 CNY 1420 [ORPHEDT100]
ORPHHCREAM,pairing,2,奥费恩香调润肤乳 CNY 540 [ORPHBLOTION]
ORPHHCREAM,related,1,柔滑护手霜 CNY 390 [BAUMEMAIN3]
ORPHHCREAM,related,2,去角质手部清洁露 CNY 600 [HANDSCRUB1]
ORPHHCREAM,related,3,石榴润泽去角质霜 CNY 700 [BODYSCRUB3]
ORPHHCREAM,related,4,丝绒护手乳 CNY 640 [HANDLOTIONG]
ORPHHCREAM,cross_sell,1,奥费恩香调润肤乳 CNY 540 [ORPHBLOTION]
ORPHHCREAM,cross_sell,2,奥费恩淡香水 CNY 1420 [ORPHEDT100]
ORPHHMIST,related,1,希腊无花果香调淡香水 CNY 1420 [PHILO100V2]
ORPHHMIST,related,2,谭道淡香精 CNY 1650 [TAMDAOP75CV1]
ORPHHMIST,related,3,奥费恩淡香精 CNY 1650 [ORPHP75C]
ORTIE190,pairing,1,金色防烟灭烛罩 CNY 330 [PSNUFFER]
ORTIE190,pairing,2,香氛蜡烛-含羞草 CNY 630 [MI3]
ORTIE190,related,1,全曲线玻璃烛罩 S CNY 970 [CHOLDER4V1]
ORTIE190,related,2,灯笼玻璃烛罩 CNY 3700 [DECO01385]
